,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,r2_score,slope,res_sqsum,i_index,j_index
872,54540.0,54550.0,54550.0,54534.0,54555.0,54547.0,54537.0,54555.0,54554.0,54539.0,54547.0,54555.0,54553.0,54553.0,54557.0,54563.0,54541.0,54548.0,54551.0,54544.0,54553.0,54553.0,54558.0,54541.0,54556.0,54553.0,54560.0,54549.0,54548.0,54548.0,54556.0,54547.0,54554.0,54548.0,54538.0,54550.0,54554.0,54546.0,54555.0,54551.0,54547.0,54560.0,54556.0,54555.0,54544.0,54555.0,54555.0,54560.0,54548.0,54546.0,54538.0,54548.0,54567.0,54544.0,54548.0,54562.0,0.0394148752737411,0.08503075871496923,2577.9360218724996,21.0,31.0
873,54584.0,54585.0,54589.0,54594.0,54596.0,54591.0,54581.0,54603.0,54581.0,54590.0,54584.0,54590.0,54583.0,54586.0,54578.0,54587.0,54582.0,54591.0,54584.0,54586.0,54586.0,54581.0,54585.0,54584.0,54584.0,54583.0,54583.0,54587.0,54581.0,54584.0,54584.0,54586.0,54592.0,54599.0,54586.0,54582.0,54581.0,54573.0,54589.0,54585.0,54584.0,54583.0,54580.0,54590.0,54585.0,54586.0,54581.0,54582.0,54585.0,54583.0,54579.0,54593.0,54587.0,54592.0,54584.0,54591.0,0.02575581254684478,-0.05116199589883799,1448.5445317841438,21.0,32.0
874,54904.0,54915.0,54902.0,54910.0,54902.0,54912.0,54911.0,54901.0,54909.0,54911.0,54923.0,54922.0,54902.0,54911.0,54893.0,54917.0,54911.0,54905.0,54913.0,54915.0,54913.0,54926.0,54915.0,54929.0,54918.0,54914.0,54913.0,54905.0,54916.0,54912.0,54916.0,54907.0,54909.0,54911.0,54912.0,54905.0,54909.0,54909.0,54914.0,54911.0,54913.0,54913.0,54917.0,54917.0,54909.0,54911.0,54917.0,54909.0,54916.0,54896.0,54899.0,54921.0,54918.0,54915.0,54918.0,54911.0,0.020285573106352928,0.05997949419002052,2541.921565277008,21.0,33.0
875,55185.0,55195.0,55190.0,55204.0,55201.0,55196.0,55198.0,55197.0,55194.0,55192.0,55195.0,55182.0,55191.0,55198.0,55202.0,55197.0,55191.0,55207.0,55196.0,55201.0,55189.0,55195.0,55198.0,55194.0,55189.0,55199.0,55195.0,55187.0,55203.0,55199.0,55193.0,55186.0,55196.0,55190.0,55195.0,55198.0,55199.0,55193.0,55195.0,55191.0,55194.0,55196.0,55198.0,55189.0,55191.0,55179.0,55196.0,55192.0,55201.0,55198.0,55197.0,55189.0,55204.0,55205.0,55207.0,55205.0,0.016109349083310187,0.046240601503759374,1910.5575187970285,21.0,34.0
876,54185.0,54191.0,54197.0,54190.0,54189.0,54197.0,54188.0,54191.0,54184.0,54202.0,54201.0,54189.0,54193.0,54189.0,54199.0,54195.0,54192.0,54185.0,54197.0,54187.0,54183.0,54195.0,54211.0,54193.0,54188.0,54193.0,54185.0,54196.0,54201.0,54181.0,54184.0,54197.0,54203.0,54195.0,54189.0,54197.0,54188.0,54193.0,54197.0,54196.0,54192.0,54193.0,54187.0,54192.0,54190.0,54188.0,54191.0,54193.0,54190.0,54201.0,54194.0,54199.0,54183.0,54193.0,54191.0,54196.0,0.001842259926382761,0.015345181134654818,1866.5371496923058,21.0,35.0
877,54943.0,54954.0,54943.0,54947.0,54960.0,54957.0,54958.0,54960.0,54952.0,54951.0,54959.0,54957.0,54950.0,54948.0,54949.0,54951.0,54952.0,54943.0,54953.0,54954.0,54965.0,54957.0,54947.0,54958.0,54953.0,54950.0,54940.0,54947.0,54955.0,54950.0,54941.0,54962.0,54954.0,54952.0,54965.0,54958.0,54958.0,54951.0,54961.0,54948.0,54961.0,54962.0,54961.0,54958.0,54949.0,54952.0,54949.0,54953.0,54962.0,54948.0,54949.0,54948.0,54958.0,54955.0,54950.0,54962.0,0.026205505315463506,0.06097060833902937,2020.9713602185152,21.0,36.0
878,54623.0,54617.0,54626.0,54632.0,54624.0,54625.0,54621.0,54622.0,54632.0,54615.0,54632.0,54630.0,54631.0,54628.0,54626.0,54624.0,54626.0,54633.0,54631.0,54627.0,54630.0,54632.0,54633.0,54631.0,54630.0,54623.0,54627.0,54621.0,54631.0,54623.0,54624.0,54624.0,54625.0,54626.0,54630.0,54628.0,54621.0,54627.0,54626.0,54620.0,54633.0,54633.0,54624.0,54627.0,54624.0,54620.0,54622.0,54633.0,54627.0,54626.0,54634.0,54622.0,54632.0,54624.0,54622.0,54624.0,0.0001972272842527545,0.0038961038961038952,1125.7779220779314,21.0,37.0
879,54423.0,54423.0,54425.0,54424.0,54428.0,54423.0,54426.0,54433.0,54424.0,54438.0,54426.0,54421.0,54421.0,54421.0,54421.0,54426.0,54426.0,54429.0,54436.0,54426.0,54423.0,54428.0,54427.0,54435.0,54427.0,54423.0,54426.0,54425.0,54420.0,54424.0,54427.0,54422.0,54433.0,54429.0,54426.0,54416.0,54418.0,54428.0,54429.0,54415.0,54429.0,54427.0,54431.0,54429.0,54435.0,54430.0,54429.0,54427.0,54429.0,54423.0,54432.0,54425.0,54425.0,54419.0,54431.0,54430.0,0.013361846604207916,0.03383458646616542,1236.6804511278115,21.0,38.0
880,54379.0,54393.0,54389.0,54399.0,54400.0,54395.0,54381.0,54390.0,54389.0,54393.0,54393.0,54390.0,54395.0,54387.0,54386.0,54396.0,54388.0,54384.0,54397.0,54386.0,54402.0,54395.0,54396.0,54393.0,54396.0,54389.0,54395.0,54400.0,54387.0,54382.0,54399.0,54388.0,54394.0,54400.0,54390.0,54390.0,54393.0,54400.0,54394.0,54384.0,54383.0,54398.0,54388.0,54400.0,54386.0,54388.0,54393.0,54395.0,54383.0,54391.0,54398.0,54393.0,54390.0,54388.0,54400.0,54402.0,0.014340270895027096,0.04261790840738207,1826.4098769649233,21.0,39.0
881,56369.0,56370.0,56372.0,56371.0,56375.0,56373.0,56368.0,56373.0,56376.0,56374.0,56375.0,56378.0,56374.0,56371.0,56371.0,56373.0,56375.0,56369.0,56374.0,56375.0,56372.0,56377.0,56375.0,56375.0,56371.0,56371.0,56376.0,56373.0,56371.0,56375.0,56372.0,56371.0,56370.0,56370.0,56371.0,56374.0,56372.0,56369.0,56374.0,56373.0,56371.0,56373.0,56368.0,56373.0,56371.0,56376.0,56370.0,56372.0,56374.0,56374.0,56375.0,56370.0,56374.0,56371.0,56370.0,56373.0,0.008241231631771817,-0.01295283663704717,295.38472317167276,22.0,0.0
882,55892.0,55896.0,55893.0,55896.0,55898.0,55898.0,55892.0,55895.0,55898.0,55894.0,55899.0,55900.0,55897.0,55897.0,55896.0,55898.0,55896.0,55895.0,55897.0,55898.0,55895.0,55902.0,55897.0,55899.0,55892.0,55894.0,55897.0,55901.0,55899.0,55896.0,55896.0,55897.0,55891.0,55898.0,55895.0,55900.0,55897.0,55897.0,55899.0,55895.0,55899.0,55897.0,55892.0,55897.0,55899.0,55897.0,55895.0,55897.0,55895.0,55896.0,55899.0,55895.0,55895.0,55894.0,55897.0,55898.0,0.004124927007527868,0.009227614490772374,300.7542720437266,22.0,1.0
883,55825.0,55822.0,55832.0,55825.0,55827.0,55827.0,55825.0,55827.0,55826.0,55824.0,55827.0,55831.0,55827.0,55825.0,55828.0,55828.0,55829.0,55828.0,55829.0,55825.0,55826.0,55830.0,55830.0,55832.0,55830.0,55827.0,55830.0,55830.0,55827.0,55827.0,55827.0,55830.0,55827.0,55832.0,55826.0,55827.0,55828.0,55827.0,55829.0,55829.0,55825.0,55830.0,55824.0,55829.0,55826.0,55828.0,55825.0,55828.0,55829.0,55831.0,55833.0,55830.0,55828.0,55829.0,55832.0,55830.0,0.12599160915769103,0.05157211209842788,269.928127136031,22.0,2.0
884,55799.0,55798.0,55800.0,55797.0,55800.0,55800.0,55797.0,55799.0,55800.0,55797.0,55801.0,55802.0,55800.0,55803.0,55798.0,55804.0,55800.0,55797.0,55799.0,55804.0,55797.0,55804.0,55800.0,55802.0,55802.0,55802.0,55802.0,55805.0,55802.0,55803.0,55802.0,55804.0,55800.0,55801.0,55804.0,55806.0,55808.0,55798.0,55805.0,55801.0,55804.0,55797.0,55799.0,55805.0,55797.0,55806.0,55798.0,55803.0,55803.0,55802.0,55800.0,55801.0,55803.0,55802.0,55802.0,55804.0,0.14528453154785392,0.06380724538619276,350.4180792891575,22.0,3.0
885,55549.0,55550.0,55546.0,55551.0,55534.0,55542.0,55548.0,55539.0,55548.0,55537.0,55543.0,55542.0,55539.0,55543.0,55546.0,55544.0,55549.0,55534.0,55533.0,55547.0,55543.0,55555.0,55539.0,55548.0,55545.0,55547.0,55543.0,55546.0,55534.0,55541.0,55548.0,55536.0,55543.0,55542.0,55547.0,55543.0,55552.0,55534.0,55538.0,55540.0,55540.0,55540.0,55539.0,55548.0,55542.0,55533.0,55534.0,55542.0,55542.0,55548.0,55549.0,55539.0,55544.0,55547.0,55550.0,55547.0,0.0057912021574240136,-0.025085440874914558,1580.5079289131695,22.0,4.0
886,54880.0,54895.0,54886.0,54881.0,54893.0,54888.0,54901.0,54891.0,54883.0,54881.0,54889.0,54887.0,54887.0,54885.0,54884.0,54894.0,54895.0,54897.0,54887.0,54890.0,54890.0,54884.0,54887.0,54891.0,54887.0,54891.0,54894.0,54891.0,54891.0,54891.0,54885.0,54895.0,54893.0,54886.0,54880.0,54893.0,54893.0,54887.0,54897.0,54896.0,54899.0,54893.0,54890.0,54889.0,54897.0,54901.0,54892.0,54889.0,54896.0,54891.0,54890.0,54888.0,54890.0,54892.0,54887.0,54893.0,0.09371643490781412,0.0931305536568695,1227.0917634997286,22.0,5.0
887,55184.0,55187.0,55194.0,55178.0,55187.0,55185.0,55177.0,55192.0,55185.0,55184.0,55188.0,55191.0,55188.0,55196.0,55194.0,55198.0,55187.0,55189.0,55188.0,55191.0,55189.0,55201.0,55189.0,55202.0,55185.0,55185.0,55188.0,55189.0,55182.0,55191.0,55182.0,55187.0,55191.0,55192.0,55180.0,55185.0,55200.0,55199.0,55189.0,55191.0,55183.0,55192.0,55190.0,55190.0,55183.0,55188.0,55182.0,55188.0,55187.0,55189.0,55190.0,55186.0,55190.0,55194.0,55176.0,55193.0,0.0008071551787776077,0.009671907040328089,1694.1849965824981,22.0,6.0
888,54352.0,54343.0,54349.0,54350.0,54352.0,54349.0,54345.0,54358.0,54346.0,54352.0,54357.0,54339.0,54359.0,54360.0,54347.0,54350.0,54353.0,54354.0,54355.0,54347.0,54348.0,54366.0,54359.0,54354.0,54358.0,54350.0,54351.0,54343.0,54354.0,54342.0,54351.0,54357.0,54347.0,54359.0,54342.0,54350.0,54347.0,54348.0,54351.0,54349.0,54353.0,54355.0,54353.0,54353.0,54354.0,54348.0,54337.0,54346.0,54351.0,54353.0,54351.0,54357.0,54356.0,54344.0,54343.0,54352.0,0.004808957147163673,-0.024025974025974017,1747.6798701299372,22.0,7.0
889,54239.0,54243.0,54247.0,54248.0,54243.0,54246.0,54246.0,54247.0,54241.0,54245.0,54245.0,54248.0,54240.0,54244.0,54239.0,54248.0,54242.0,54241.0,54234.0,54248.0,54253.0,54244.0,54240.0,54233.0,54247.0,54234.0,54245.0,54249.0,54239.0,54241.0,54246.0,54246.0,54237.0,54258.0,54239.0,54239.0,54244.0,54242.0,54247.0,54247.0,54234.0,54253.0,54245.0,54247.0,54245.0,54242.0,54235.0,54236.0,54251.0,54235.0,54236.0,54248.0,54251.0,54241.0,54227.0,54246.0,0.01619840539831352,-0.04531784005468217,1824.8114149011856,22.0,8.0
890,55448.0,55451.0,55459.0,55453.0,55460.0,55461.0,55449.0,55451.0,55453.0,55456.0,55456.0,55466.0,55467.0,55462.0,55462.0,55447.0,55463.0,55451.0,55457.0,55455.0,55460.0,55475.0,55455.0,55461.0,55463.0,55462.0,55470.0,55465.0,55460.0,55463.0,55458.0,55464.0,55456.0,55460.0,55460.0,55464.0,55471.0,55461.0,55465.0,55458.0,55465.0,55467.0,55462.0,55468.0,55458.0,55466.0,55460.0,55462.0,55470.0,55459.0,55466.0,55461.0,55462.0,55463.0,55464.0,55463.0,0.24519757417366805,0.17785372522214624,1424.5817498292263,22.0,9.0
891,55016.0,55009.0,55020.0,55005.0,55025.0,54996.0,55016.0,55007.0,55016.0,54995.0,55010.0,55006.0,55013.0,55013.0,55017.0,55022.0,55017.0,55010.0,55013.0,55013.0,54998.0,55010.0,55001.0,55013.0,55015.0,55011.0,55012.0,55006.0,55022.0,55011.0,55015.0,55015.0,55010.0,55016.0,55015.0,55011.0,55005.0,55011.0,55016.0,55013.0,55020.0,55023.0,55016.0,55012.0,55011.0,55008.0,55007.0,55019.0,55018.0,55007.0,55009.0,55009.0,55002.0,55012.0,55009.0,55020.0,0.003504953406219591,0.023137388926862613,2226.721565277013,22.0,10.0
892,55229.0,55227.0,55233.0,55238.0,55244.0,55238.0,55224.0,55231.0,55237.0,55246.0,55235.0,55247.0,55241.0,55230.0,55238.0,55241.0,55236.0,55232.0,55243.0,55240.0,55235.0,55241.0,55243.0,55236.0,55241.0,55229.0,55233.0,55233.0,55238.0,55244.0,55237.0,55250.0,55238.0,55246.0,55235.0,55236.0,55229.0,55231.0,55232.0,55233.0,55240.0,55241.0,55244.0,55244.0,55243.0,55248.0,55242.0,55232.0,55244.0,55225.0,55222.0,55237.0,55236.0,55235.0,55240.0,55237.0,0.005605865693258272,0.028708133971291867,2138.7997265889007,22.0,11.0
893,54594.0,54599.0,54613.0,54617.0,54604.0,54609.0,54612.0,54610.0,54606.0,54601.0,54605.0,54610.0,54607.0,54607.0,54608.0,54606.0,54612.0,54606.0,54612.0,54616.0,54610.0,54614.0,54617.0,54614.0,54604.0,54598.0,54607.0,54611.0,54612.0,54609.0,54612.0,54612.0,54607.0,54612.0,54611.0,54611.0,54606.0,54605.0,54611.0,54615.0,54598.0,54608.0,54611.0,54601.0,54613.0,54612.0,54605.0,54605.0,54614.0,54611.0,54611.0,54606.0,54610.0,54611.0,54613.0,54605.0,0.020197175469182205,0.042788790157211196,1299.4285030759781,22.0,12.0
894,54992.0,54989.0,54991.0,54997.0,54996.0,54990.0,54993.0,54998.0,54991.0,54988.0,54982.0,54988.0,54991.0,54998.0,54987.0,54989.0,54994.0,54995.0,54998.0,54999.0,54991.0,54992.0,54995.0,54998.0,54995.0,54988.0,54987.0,54996.0,54989.0,54996.0,54995.0,54991.0,54993.0,54994.0,54987.0,54990.0,54999.0,54988.0,54992.0,54996.0,54999.0,54994.0,54988.0,54995.0,54988.0,54991.0,54988.0,54988.0,55000.0,54992.0,54988.0,54986.0,54989.0,54993.0,54991.0,54995.0,0.002762637657686473,-0.013157894736842108,914.3063909775251,22.0,13.0
895,55218.0,55219.0,55216.0,55222.0,55211.0,55218.0,55215.0,55223.0,55223.0,55219.0,55224.0,55226.0,55223.0,55222.0,55216.0,55229.0,55225.0,55209.0,55222.0,55221.0,55218.0,55227.0,55218.0,55227.0,55229.0,55227.0,55217.0,55221.0,55214.0,55217.0,55227.0,55222.0,55220.0,55217.0,55212.0,55218.0,55219.0,55214.0,55223.0,55217.0,55211.0,55223.0,55216.0,55224.0,55218.0,55225.0,55224.0,55219.0,55218.0,55227.0,55221.0,55216.0,55216.0,55219.0,55222.0,55226.0,0.0002482055690273821,0.0045796308954203615,1235.9074504440603,22.0,14.0
896,54760.0,54745.0,54757.0,54756.0,54755.0,54754.0,54754.0,54754.0,54759.0,54753.0,54756.0,54761.0,54753.0,54749.0,54750.0,54757.0,54754.0,54759.0,54762.0,54758.0,54746.0,54756.0,54764.0,54747.0,54756.0,54765.0,54742.0,54753.0,54760.0,54760.0,54751.0,54749.0,54751.0,54763.0,54757.0,54762.0,54758.0,54753.0,54757.0,54755.0,54748.0,54757.0,54753.0,54747.0,54748.0,54759.0,54750.0,54753.0,54762.0,54748.0,54752.0,54754.0,54761.0,54753.0,54755.0,54765.0,1.274682076124467e-05,0.0011619958988380178,1549.6945317840546,22.0,15.0
897,54828.0,54821.0,54831.0,54830.0,54827.0,54828.0,54828.0,54828.0,54830.0,54823.0,54830.0,54823.0,54831.0,54828.0,54825.0,54831.0,54830.0,54823.0,54827.0,54832.0,54834.0,54829.0,54816.0,54829.0,54827.0,54827.0,54833.0,54823.0,54824.0,54825.0,54823.0,54826.0,54825.0,54832.0,54827.0,54828.0,54825.0,54830.0,54826.0,54817.0,54832.0,54827.0,54830.0,54825.0,54830.0,54828.0,54818.0,54826.0,54827.0,54825.0,54820.0,54824.0,54820.0,54829.0,54831.0,54831.0,0.024358929502027338,-0.03831168831168833,860.0798701298826,22.0,16.0
898,55036.0,55039.0,55039.0,55033.0,55044.0,55038.0,55045.0,55040.0,55036.0,55033.0,55039.0,55045.0,55035.0,55040.0,55033.0,55034.0,55045.0,55039.0,55036.0,55042.0,55039.0,55045.0,55037.0,55042.0,55037.0,55042.0,55036.0,55049.0,55043.0,55029.0,55040.0,55045.0,55036.0,55043.0,55039.0,55049.0,55045.0,55034.0,55045.0,55031.0,55044.0,55042.0,55042.0,55039.0,55037.0,55046.0,55037.0,55039.0,55047.0,55046.0,55049.0,55045.0,55039.0,55042.0,55035.0,55044.0,0.07781900496705063,0.08161312371838685,1154.768215994474,22.0,17.0
899,55026.0,55033.0,55041.0,55042.0,55036.0,55045.0,55042.0,55026.0,55041.0,55031.0,55037.0,55042.0,55036.0,55040.0,55043.0,55046.0,55046.0,55036.0,55045.0,55028.0,55046.0,55049.0,55040.0,55048.0,55039.0,55038.0,55038.0,55035.0,55035.0,55046.0,55032.0,55039.0,55043.0,55038.0,55036.0,55032.0,55038.0,55032.0,55046.0,55022.0,55043.0,55029.0,55042.0,55040.0,55034.0,55048.0,55033.0,55047.0,55046.0,55038.0,55029.0,55035.0,55041.0,55033.0,55031.0,55037.0,0.0048269177582175304,-0.026999316473000676,2198.76384142163,22.0,18.0
900,54617.0,54624.0,54624.0,54623.0,54640.0,54635.0,54625.0,54630.0,54635.0,54615.0,54642.0,54634.0,54624.0,54621.0,54619.0,54628.0,54621.0,54628.0,54628.0,54636.0,54626.0,54624.0,54629.0,54638.0,54628.0,54636.0,54628.0,54627.0,54635.0,54629.0,54630.0,54632.0,54629.0,54629.0,54624.0,54623.0,54631.0,54629.0,54630.0,54634.0,54631.0,54627.0,54630.0,54629.0,54630.0,54629.0,54637.0,54634.0,54637.0,54632.0,54630.0,54623.0,54632.0,54638.0,54628.0,54632.0,0.07718105223841598,0.09600136705399864,1612.1482228297057,22.0,19.0
901,54682.0,54684.0,54685.0,54681.0,54683.0,54688.0,54687.0,54678.0,54689.0,54682.0,54692.0,54692.0,54686.0,54691.0,54687.0,54687.0,54695.0,54683.0,54684.0,54692.0,54693.0,54698.0,54686.0,54691.0,54689.0,54696.0,54681.0,54684.0,54690.0,54692.0,54690.0,54691.0,54690.0,54691.0,54692.0,54687.0,54688.0,54688.0,54691.0,54691.0,54694.0,54683.0,54687.0,54687.0,54692.0,54685.0,54682.0,54693.0,54686.0,54685.0,54688.0,54691.0,54693.0,54681.0,54695.0,54691.0,0.06091713742382787,0.06691729323308271,1009.9165413533464,22.0,20.0
902,54792.0,54796.0,54805.0,54817.0,54801.0,54802.0,54802.0,54807.0,54801.0,54808.0,54802.0,54808.0,54812.0,54797.0,54804.0,54802.0,54801.0,54806.0,54802.0,54791.0,54802.0,54806.0,54807.0,54801.0,54806.0,54805.0,54805.0,54808.0,54806.0,54798.0,54801.0,54806.0,54814.0,54808.0,54803.0,54809.0,54805.0,54804.0,54803.0,54805.0,54809.0,54807.0,54803.0,54809.0,54806.0,54803.0,54800.0,54798.0,54811.0,54814.0,54795.0,54797.0,54802.0,54802.0,54804.0,54814.0,0.01842173576821471,0.04347231715652773,1473.2087491455911,22.0,21.0
903,56094.0,56098.0,56085.0,56090.0,56093.0,56101.0,56093.0,56100.0,56098.0,56096.0,56094.0,56097.0,56088.0,56099.0,56085.0,56091.0,56098.0,56097.0,56096.0,56098.0,56091.0,56096.0,56089.0,56087.0,56099.0,56097.0,56086.0,56087.0,56097.0,56089.0,56096.0,56092.0,56086.0,56101.0,56085.0,56096.0,56091.0,56092.0,56094.0,56095.0,56093.0,56092.0,56096.0,56092.0,56084.0,56090.0,56092.0,56097.0,56103.0,56090.0,56098.0,56097.0,56094.0,56094.0,56091.0,56095.0,0.002344571239626836,-0.013704716336295292,1169.2343472316436,22.0,22.0
904,54873.0,54864.0,54874.0,54885.0,54871.0,54858.0,54867.0,54869.0,54878.0,54857.0,54876.0,54873.0,54873.0,54872.0,54879.0,54870.0,54876.0,54870.0,54881.0,54878.0,54883.0,54872.0,54869.0,54866.0,54873.0,54876.0,54864.0,54880.0,54870.0,54873.0,54871.0,54876.0,54874.0,54868.0,54871.0,54862.0,54869.0,54861.0,54864.0,54871.0,54869.0,54879.0,54884.0,54882.0,54874.0,54863.0,54872.0,54862.0,54863.0,54871.0,54866.0,54869.0,54874.0,54869.0,54857.0,54882.0,0.01323891059036486,-0.047676008202324,2478.585269993348,22.0,23.0
905,55091.0,55082.0,55102.0,55101.0,55097.0,55103.0,55097.0,55098.0,55102.0,55087.0,55093.0,55103.0,55096.0,55093.0,55107.0,55103.0,55103.0,55097.0,55098.0,55100.0,55105.0,55099.0,55099.0,55099.0,55093.0,55094.0,55097.0,55110.0,55095.0,55091.0,55113.0,55095.0,55100.0,55093.0,55100.0,55101.0,55091.0,55093.0,55096.0,55093.0,55091.0,55097.0,55098.0,55096.0,55087.0,55095.0,55104.0,55093.0,55093.0,55101.0,55100.0,55095.0,55099.0,55113.0,55099.0,55097.0,0.0008107810091221301,0.010252904989747113,1895.319207108697,22.0,24.0
906,54627.0,54622.0,54628.0,54636.0,54625.0,54630.0,54632.0,54624.0,54621.0,54634.0,54634.0,54636.0,54625.0,54619.0,54627.0,54631.0,54627.0,54618.0,54628.0,54620.0,54639.0,54632.0,54618.0,54637.0,54630.0,54623.0,54624.0,54620.0,54627.0,54630.0,54633.0,54624.0,54632.0,54631.0,54623.0,54624.0,54625.0,54638.0,54635.0,54635.0,54635.0,54621.0,54629.0,54627.0,54628.0,54629.0,54614.0,54628.0,54638.0,54637.0,54630.0,54624.0,54618.0,54621.0,54634.0,54633.0,0.0017485896763052011,0.015652768284347227,2046.3440874914086,22.0,25.0
907,54598.0,54602.0,54593.0,54611.0,54601.0,54607.0,54583.0,54601.0,54600.0,54601.0,54603.0,54593.0,54600.0,54606.0,54598.0,54606.0,54610.0,54609.0,54606.0,54605.0,54610.0,54613.0,54610.0,54610.0,54601.0,54606.0,54602.0,54605.0,54602.0,54597.0,54593.0,54600.0,54605.0,54601.0,54599.0,54605.0,54601.0,54601.0,54594.0,54608.0,54599.0,54597.0,54603.0,54600.0,54597.0,54603.0,54599.0,54604.0,54602.0,54601.0,54609.0,54596.0,54602.0,54604.0,54601.0,54607.0,0.00021337241019803166,0.004853041695146957,1614.5125768964463,22.0,26.0
908,54136.0,54132.0,54139.0,54136.0,54138.0,54131.0,54128.0,54139.0,54140.0,54133.0,54139.0,54140.0,54141.0,54140.0,54145.0,54134.0,54140.0,54136.0,54131.0,54145.0,54144.0,54145.0,54136.0,54133.0,54138.0,54138.0,54140.0,54148.0,54142.0,54127.0,54136.0,54134.0,54132.0,54130.0,54135.0,54140.0,54138.0,54130.0,54136.0,54137.0,54132.0,54137.0,54138.0,54143.0,54136.0,54140.0,54136.0,54138.0,54138.0,54147.0,54131.0,54142.0,54137.0,54131.0,54138.0,54133.0,0.00021153891733149965,-0.004203691045796305,1221.8664730006562,22.0,27.0
909,54652.0,54657.0,54655.0,54660.0,54656.0,54649.0,54659.0,54660.0,54655.0,54660.0,54655.0,54656.0,54662.0,54659.0,54660.0,54653.0,54663.0,54658.0,54664.0,54660.0,54646.0,54666.0,54664.0,54651.0,54655.0,54660.0,54650.0,54661.0,54661.0,54660.0,54657.0,54664.0,54665.0,54663.0,54652.0,54651.0,54650.0,54655.0,54660.0,54657.0,54662.0,54665.0,54652.0,54664.0,54655.0,54664.0,54660.0,54658.0,54659.0,54662.0,54650.0,54649.0,54659.0,54654.0,54654.0,54665.0,0.0034667229041898118,0.01801093643198907,1364.236261107073,22.0,28.0
910,55350.0,55329.0,55346.0,55337.0,55345.0,55344.0,55345.0,55343.0,55345.0,55350.0,55350.0,55355.0,55338.0,55345.0,55344.0,55343.0,55343.0,55354.0,55343.0,55347.0,55348.0,55355.0,55346.0,55360.0,55344.0,55347.0,55358.0,55351.0,55350.0,55346.0,55350.0,55358.0,55355.0,55346.0,55339.0,55351.0,55351.0,55346.0,55353.0,55354.0,55348.0,55355.0,55347.0,55347.0,55339.0,55348.0,55345.0,55351.0,55350.0,55347.0,55350.0,55340.0,55343.0,55349.0,55347.0,55355.0,0.06045575712086071,0.08609022556390976,1685.1229323310336,22.0,29.0
911,54759.0,54774.0,54769.0,54774.0,54770.0,54773.0,54761.0,54762.0,54768.0,54771.0,54766.0,54769.0,54774.0,54775.0,54770.0,54774.0,54769.0,54771.0,54777.0,54773.0,54765.0,54783.0,54778.0,54776.0,54776.0,54769.0,54775.0,54765.0,54768.0,54772.0,54771.0,54777.0,54772.0,54778.0,54764.0,54779.0,54773.0,54768.0,54780.0,54764.0,54772.0,54775.0,54774.0,54769.0,54774.0,54771.0,54761.0,54770.0,54779.0,54769.0,54775.0,54765.0,54763.0,54768.0,54764.0,54776.0,0.002744208581313412,0.017122351332877664,1558.6929938482745,22.0,30.0
912,55081.0,55085.0,55096.0,55082.0,55067.0,55075.0,55087.0,55086.0,55090.0,55083.0,55084.0,55086.0,55085.0,55075.0,55082.0,55087.0,55087.0,55075.0,55077.0,55085.0,55083.0,55093.0,55083.0,55089.0,55084.0,55088.0,55091.0,55079.0,55095.0,55079.0,55083.0,55081.0,55080.0,55082.0,55088.0,55090.0,55082.0,55075.0,55080.0,55085.0,55084.0,55089.0,55080.0,55083.0,55079.0,55084.0,55076.0,55088.0,55089.0,55085.0,55080.0,55087.0,55081.0,55087.0,55082.0,55075.0,0.0010336806963638923,-0.010731373889268635,1628.2437457278338,22.0,31.0
913,55150.0,55159.0,55167.0,55166.0,55159.0,55154.0,55161.0,55155.0,55159.0,55167.0,55157.0,55167.0,55161.0,55157.0,55162.0,55163.0,55160.0,55163.0,55163.0,55166.0,55159.0,55164.0,55170.0,55159.0,55160.0,55157.0,55162.0,55163.0,55158.0,55163.0,55169.0,55160.0,55158.0,55156.0,55150.0,55154.0,55154.0,55160.0,55160.0,55157.0,55155.0,55163.0,55172.0,55167.0,55160.0,55165.0,55153.0,55156.0,55166.0,55156.0,55164.0,55155.0,55162.0,55164.0,55148.0,55168.0,0.0012959048554086472,-0.01151742993848257,1495.6128844841228,22.0,32.0
914,54956.0,54930.0,54936.0,54945.0,54944.0,54956.0,54939.0,54928.0,54958.0,54935.0,54944.0,54950.0,54939.0,54940.0,54938.0,54944.0,54948.0,54945.0,54949.0,54963.0,54949.0,54947.0,54957.0,54953.0,54950.0,54947.0,54938.0,54935.0,54945.0,54954.0,54959.0,54956.0,54957.0,54951.0,54945.0,54945.0,54960.0,54949.0,54952.0,54952.0,54957.0,54933.0,54963.0,54958.0,54931.0,54960.0,54934.0,54937.0,54957.0,54943.0,54952.0,54945.0,54963.0,54944.0,54945.0,54960.0,0.06707620473965914,0.14654818865345182,4370.014969241277,22.0,33.0
